,cell_line_name,drug_row_cid,drug_col_cid,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,label,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,major_label,mean_score,mean_label
2366,PC-3,2708,3062316,-6.25890629,-0.32698883,-8.582827248,3.938764222,7.2635,,0,0,0,1,1,0,-0.7932916292,0
2367,PC-3,11626560,3062316,15.40440093,18.35470153,9.935194168,19.80439081,25.6075,Synergy,1,1,1,1,1,1,17.8212374876,1
2368,PC-3,71384,3062316,0.27639901,1.67774594,-8.011539383,5.446634111,4.3055,,1,1,0,1,1,1,0.7389479355999999,1
2369,PC-3,60198,3062316,0.784640636,0.960677224,2.261842355,3.872056987,0.231,Synergy,1,1,1,1,1,1,1.6220434404000001,1
2370,PC-3,123631,3062316,3.871171127,6.698546336,10.44933421,11.04332378,12.959,Synergy,1,1,1,1,1,1,9.0042750906,1
2371,PC-3,216326,3062316,3.785234085,0.260153985,-7.427362065,5.818560222,5.066,,1,1,0,1,1,1,1.5005172454,1
2372,PC-3,3902,3062316,-0.200132708,5.176583687,-10.55347389,-1.238887259,9.873,,0,1,0,0,1,0,0.611417966,1
2373,PC-3,11683,3062316,-0.785384316,2.556928388,-25.4425809,0.532668297,6.8005,,0,1,0,1,1,1,-3.2675737061999994,0
2374,PC-3,644241,3062316,-0.345471267,3.600239202,-17.16499615,-2.51999837,10.5595,,0,1,0,0,1,0,-1.174145317,0
2375,PC-3,11525740,3062316,15.91005869,15.90097414,-13.68735632,17.08363109,14.1825,,1,1,0,1,1,1,9.877961520000001,1
2376,PC-3,25126798,3062316,8.989201184,15.74669396,-16.56546744,14.23944607,17.278,,1,1,0,1,1,1,7.937574754799999,1
2377,PC-3,5394,3062316,-1.659201558,1.82253251,-27.33824627,0.087638767,5.8505,,0,1,0,1,1,1,-4.2473553102,0
2378,PC-3,5453,3062316,-4.298716126,0.276618257,-11.12730566,1.766454381,2.621,,0,1,0,1,1,1,-2.1523898296,0
2379,PC-3,444795,3062316,-0.354072068,2.6230021,-11.19388583,0.324192156,8.578,,0,1,0,1,1,1,-0.00455272839999985,0
2380,PC-3,42611257,3062316,12.22714799,13.82438542,-14.01108869,12.54100163,16.7855,,1,1,0,1,1,1,8.27338927,1
2381,PC-3,5311,3062316,-5.501338391,-0.643447101,1.501358657,2.189846444,6.2945,,0,0,1,1,1,1,0.7681839218,1
2382,PC-3,3363,176871,-4.259624822,-2.365363461,-1.308477596,-1.09237473,0.8505,Antagonism,0,0,0,0,1,0,-1.6350681217999998,0
2383,PC-3,3385,176871,5.471782385,3.450148015,3.966831782,4.959892992,15.1735,Synergy,1,1,1,1,1,1,6.604431034800001,1
2384,PC-3,2094,176871,0.136711804,3.317623159,1.427847211,1.921852956,2.942,Synergy,1,1,1,1,1,1,1.9492070260000003,1
2385,PC-3,2123,176871,-0.715381862,1.937148181,1.011071285,1.021779408,2.6645,,0,1,1,1,1,1,1.1838234024,1
2386,PC-3,2141,176871,-3.488084446,-4.618049415,-38.28421298,-0.491327778,-5.262,Antagonism,0,0,0,0,0,0,-10.428734923799999,0
2387,PC-3,2187,176871,-2.317725035,0.001797225,3.755966243,0.089781444,-0.6215,,0,1,1,1,0,1,0.18166397539999996,1
2388,PC-3,6450551,176871,0.262367567,-0.122365031,-2.461661423,-2.453553925,1.4625,,1,0,0,0,1,0,-0.6625425623999999,0
2389,PC-3,2478,176871,0.437737492,3.276770793,3.199036428,3.356405622,2.6815,Synergy,1,1,1,1,1,1,2.590290067,1
2390,PC-3,2662,176871,1.276461966,3.712116324,-0.456027088,-0.282067311,1.404,,1,1,0,0,1,1,1.1308967782000001,1
2391,PC-3,354624,176871,-1.407475851,0.561624807,-2.897683763,-2.7716107,4.688,,0,1,0,0,1,0,-0.3654291014,0
2392,PC-3,2708,176871,-7.057217132,-4.206231772,-2.950688673,-2.601311561,3.6715,Antagonism,0,0,0,0,1,0,-2.6287898276000004,0
2393,PC-3,11626560,176871,-2.018029875,3.207999516,-0.296772163,3.211188305,8.2,,0,1,0,1,1,1,2.4608771565999996,1
2394,PC-3,3062316,176871,10.3821343,13.39473229,-2.472724443,13.16307053,11.843,,1,1,0,1,1,1,9.262042535399999,1
2395,PC-3,71384,176871,1.581156619,0.709172452,2.126155847,2.320410661,5.851,Synergy,1,1,1,1,1,1,2.5175791158000003,1
2396,PC-3,60198,176871,0.077610475,-0.13405777,1.464502119,1.400892992,19.476,,1,0,1,1,1,1,4.4569895632,1
2397,PC-3,123631,176871,-3.901601934,2.643281037,3.677580832,4.409726326,6.7725,,0,1,1,1,1,1,2.7202972522000004,1
2398,PC-3,3690,176871,-2.369485555,-4.801299379,-53.5392969,-1.505297321,-6.1715,Antagonism,0,0,0,0,0,0,-13.677375830999997,0
2399,PC-3,57469,176871,-4.367258779,-3.024863456,1.032450328,1.149782889,-3.173,,0,0,1,1,0,0,-1.6765778036,0
2400,PC-3,208908,176871,0.026661427,2.393453299,2.005672543,1.820805684,0.7985,Synergy,1,1,1,1,1,1,1.4090185906000001,1
2401,PC-3,216326,176871,9.97424854,6.791350694,8.6670674,8.680892992,6.023,Synergy,1,1,1,1,1,1,8.0273119252,1
2402,PC-3,3902,176871,-0.355665985,0.412579096,-2.013104803,-1.052410589,0.9665,,0,1,0,0,1,0,-0.4084204562,0
2403,PC-3,11683,176871,0.505755331,0.636467438,-2.552790829,-2.542776147,-0.536,,1,1,0,0,0,0,-0.8978688414,0
2404,PC-3,4114,176871,-2.433178036,-3.680666612,-28.73581327,-1.3065619,-2.788,Antagonism,0,0,0,0,0,0,-7.7888439636,0
2405,PC-3,4211,176871,1.932122099,2.422314633,-8.621116033,-3.267776147,4.7435,,1,1,0,0,1,1,-0.5581910896,0
2406,PC-3,644241,176871,-0.734342142,2.907089808,3.841106041,2.531960558,4.421,,0,1,1,1,1,1,2.593362853,1
2407,PC-3,11525740,176871,-1.646233964,0.846712237,2.152951922,2.08548962,1.5285,,0,1,1,1,1,1,0.9934839630000001,1
2408,PC-3,9703,176871,2.525374197,-2.176178502,-16.7272486,2.027559556,-1.7305,,1,0,0,1,0,0,-3.2161986698,0
2409,PC-3,25126798,176871,-0.082007076,-0.845408209,-2.484492522,-2.475220592,-2.3765,Antagonism,0,0,0,0,0,0,-1.6527256798,0
2410,PC-3,5394,176871,1.271857371,0.962152612,-9.251464842,-3.385554,5.0185,,1,1,0,0,1,1,-1.0769017717999998,0
2411,PC-3,5426,176871,1.13125515,-0.846412115,-29.53412153,2.870093772,-0.8125,,1,0,0,1,0,0,-5.4383369446,0
2412,PC-3,5453,176871,-3.749580093,-0.931312227,0.519471078,0.669781111,4.6605,,0,0,1,1,1,1,0.23377197380000006,1
2413,PC-3,60699,176871,3.446290218,4.631266087,5.924690747,7.743189111,6.282,Synergy,1,1,1,1,1,1,5.6054872326,1
2414,PC-3,444795,176871,0.143341029,-2.251982628,-7.222108203,-4.985553925,-0.9925,,1,0,0,0,0,0,-3.0617607454,0
2415,PC-3,42611257,176871,-0.009936529,2.413746014,1.017139889,1.02600163,5.9865,,0,1,1,1,1,1,2.0866902008000006,1
2416,PC-3,5311,176871,3.422597436,13.39038441,8.493205177,10.0083171,20.959,Synergy,1,1,1,1,1,1,11.254700824599999,1
2417,PC-3,3363,3690,-5.137411746,3.018303618,-19.50703416,1.1861374,16.2965,,0,1,0,1,1,1,-0.8287009775999998,0
2418,PC-3,3385,3690,2.632060464,1.436954359,-8.996200668,1.613448548,13.1865,,1,1,0,1,1,1,1.9745525406,1
2419,PC-3,2094,3690,2.965557662,1.872878902,2.791603327,-3.654971411,5.8995,,1,1,1,0,1,1,1.9749136960000002,1
2420,PC-3,2123,3690,0.302372799,-4.582270841,-5.363955926,-5.647691261,-4.1135,,1,0,0,0,0,0,-3.8810090458,0
2421,PC-3,2187,3690,5.677814264,2.460054329,-3.644802556,-3.925583579,3.59,,1,1,0,0,1,1,0.8314964916,1
2422,PC-3,6450551,3690,9.316750023,11.73546801,9.604643029,9.362334964,8.7215,Synergy,1,1,1,1,1,1,9.748139205200001,1
2423,PC-3,2478,3690,0.818647358,-1.428884748,-2.385818847,-5.976884785,0.517,,1,0,0,0,1,0,-1.6911882044000002,0
2424,PC-3,2662,3690,4.657466404,2.708606271,-1.541678419,-3.177054311,3.8035,,1,1,0,0,1,1,1.290167989,1
2425,PC-3,354624,3690,4.798862189,7.99028644,-4.289968237,7.72839032,5.787,,1,1,0,1,1,1,4.402914142399999,1
2426,PC-3,2708,3690,-6.305235499,-6.620696511,-13.15548933,-6.416718119,-8.143,Antagonism,0,0,0,0,0,0,-8.1282278918,0
2427,PC-3,11626560,3690,-1.963187534,0.508842809,-7.889332798,-0.008654872,4.4755,,0,1,0,0,1,0,-0.9753664789999998,0
2428,PC-3,3062316,3690,5.010524392,12.00268178,-7.148244258,7.246476667,8.0595,,1,1,0,1,1,1,5.0341877162,1
2429,PC-3,71384,3690,-5.147314196,-1.71932407,-8.003002485,-1.509995896,4.023,Antagonism,0,0,0,0,1,0,-2.4713273293999998,0
2430,PC-3,60198,3690,0.77587955,2.142229942,-17.07221672,2.32167077,21.361,,1,1,0,1,1,1,1.9057127084,1
2431,PC-3,123631,3690,-5.412987493,-0.049999202,-23.45726099,0.156504104,5.7935,,0,0,0,1,1,0,-4.594048716200001,0
2432,PC-3,208908,3690,3.857641717,2.276014569,0.017220761,-3.344162364,3.217,,1,1,1,0,1,1,1.2047429366,1
2433,PC-3,216326,3690,-2.681398801,-2.004556317,-1.829202028,-1.783662563,-3.2595,Antagonism,0,0,0,0,0,0,-2.3116639418,0
2434,PC-3,3902,3690,5.451171719,3.370055594,-2.086216504,-3.948892978,3.6715,,1,1,0,0,1,1,1.2915235662000004,1
2435,PC-3,11683,3690,1.220524166,-3.301663028,-6.078570705,-6.538109481,-2.935,,1,0,0,0,0,0,-3.5265638096,0
2436,PC-3,4114,3690,1.920693523,2.435540445,-0.805448125,-1.434132712,-1.0805,,1,1,0,0,0,0,0.20723062619999993,1
2437,PC-3,4211,3690,0.230434027,0.665942453,0.103862916,-0.656621767,-0.385,,1,1,1,0,0,1,-0.008276474199999995,0
2438,PC-3,644241,3690,4.202739214,3.412053656,0.475059763,-3.473861989,4.441,,1,1,1,0,1,1,1.8113981288000005,1
2439,PC-3,11525740,3690,-0.66749079,1.542931648,1.639678525,1.707739649,-0.9955,,0,1,1,1,0,1,0.6454718064000001,1
2440,PC-3,9703,3690,4.595672157,-0.76631317,2.102238596,-1.099106856,-2.327,,1,0,1,0,0,0,0.5010981454000001,1
2441,PC-3,25126798,3690,1.01315089,0.977805246,-0.317355162,-0.681331703,-0.2105,,1,1,0,0,0,0,0.15635385419999995,1
2442,PC-3,5394,3690,-0.456394062,-0.45911796,3.228278907,-0.076651144,0.7635,,0,0,1,0,1,0,0.5999231482,1
2443,PC-3,5426,3690,-1.334202222,0.153047777,2.89691168,-0.182440341,0.1145,,0,1,1,0,1,1,0.32956337880000003,1
2444,PC-3,5453,3690,-4.389058398,-0.673482022,-8.705090462,0.035410661,-3.6485,,0,0,0,1,0,0,-3.4761440441999993,0
2445,PC-3,444795,3690,0.072797028,-2.885848065,-2.617751675,-3.695427067,-2.3865,,1,0,0,0,0,0,-2.3025459558,0
2446,PC-3,42611257,3690,0.758546937,4.742826258,3.691844443,3.299832797,6.5395,Synergy,1,1,1,1,1,1,3.8065100870000004,1
2447,PC-3,5311,3690,-0.81086612,0.247445462,-16.73474427,-4.025773674,13.6185,,0,1,0,0,1,0,-1.5410877203999997,0
2448,PC-3,3363,57469,-3.500203843,4.527609262,-2.949622087,3.125337437,12.65,,0,1,0,1,1,1,2.7706241538,1
2449,PC-3,3385,57469,3.732509957,2.803837835,2.593102273,2.987892992,9.654,Synergy,1,1,1,1,1,1,4.3542686114,1
2450,PC-3,2094,57469,-0.453780406,-1.976209003,-0.798371767,-2.490403788,-1.2235,Antagonism,0,0,0,0,0,0,-1.3884529928,0
2451,PC-3,2123,57469,0.220776291,1.62896909,0.915200221,0.663422017,2.1665,Synergy,1,1,1,1,1,1,1.1189735238,1
2452,PC-3,2187,57469,-2.709699464,-2.039083795,-1.825731482,-0.531345333,-1.939,Antagonism,0,0,0,0,0,0,-1.8089720147999997,0
2453,PC-3,6450551,57469,1.331627296,-0.227658654,-2.433905751,-2.600553933,-0.057,,1,0,0,0,0,0,-0.7974982084000001,0
2454,PC-3,2478,57469,-6.10849858,-3.491237423,-1.455877251,-1.855773674,1.216,Antagonism,0,0,0,0,1,0,-2.3390773856000004,0
2455,PC-3,2662,57469,-1.353053471,-1.455585312,-0.354339519,-0.8780957,-1.1145,Antagonism,0,0,0,0,0,0,-1.0311148004,0
2456,PC-3,354624,57469,1.647105118,0.940650865,-4.895699871,-0.429107,-0.2475,,1,1,0,0,0,0,-0.5969101776,0
2457,PC-3,2708,57469,-6.365532492,-7.282212674,-7.245734706,-7.069495896,-1.533,Antagonism,0,0,0,0,0,0,-5.8991951536,0
2458,PC-3,11626560,57469,-2.147249408,-0.999291721,-4.646428646,-1.506921569,2.6085,Antagonism,0,0,0,0,1,0,-1.3382782688000003,0
2459,PC-3,3062316,57469,-5.310473175,-2.418328745,-5.006005935,-0.837996556,4.093,Antagonism,0,0,0,0,1,0,-1.8959608822,0
2460,PC-3,71384,57469,-4.815928519,0.694375028,0.819654375,0.91267077,5.4075,,0,1,1,1,1,1,0.6036543307999999,1
2461,PC-3,60198,57469,0.806663508,0.560097526,1.127470346,0.747225556,17.523,Synergy,1,1,1,1,1,1,4.1528913871999995,1
2462,PC-3,123631,57469,-0.24330757,0.087153476,-0.284523072,0.302503333,2.86,,0,1,0,1,1,1,0.5443652334,1
2463,PC-3,3690,57469,-3.197830309,-6.546472883,-73.37853541,-8.05882748,-5.8635,Antagonism,0,0,0,0,0,0,-19.4090332164,0
2464,PC-3,208908,57469,-3.209895124,-3.31497568,0.215517243,-1.582440341,-2.538,,0,0,1,0,0,0,-2.0859587804,0
2465,PC-3,216326,57469,-2.753386871,0.963092985,1.185571067,1.193449778,0.258,,0,1,1,1,1,1,0.16934539179999994,1
2466,PC-3,3902,57469,0.705102834,3.019669166,4.587360887,2.3413926,0.638,Synergy,1,1,1,1,1,1,2.2583050974,1
2467,PC-3,11683,57469,2.188544713,2.710123681,-0.250078646,-0.52599837,1.794,,1,1,0,0,1,1,1.1833182756,1
2468,PC-3,4114,57469,-0.155333744,0.020941939,-0.934107746,-1.987636311,-1.248,,0,1,0,0,0,0,-0.8608271724,0
2469,PC-3,4211,57469,1.006495835,3.84627344,2.249129319,2.245337437,2.2245,Synergy,1,1,1,1,1,1,2.3143472062,1
2470,PC-3,644241,57469,0.77524969,0.83127699,3.018216593,1.652358522,-0.094,Synergy,1,1,1,1,0,1,1.236620359,1
2471,PC-3,11525740,57469,5.093046339,0.043510416,0.197355402,0.283670867,-2.308,Synergy,1,1,1,1,0,1,0.6619166048,1
2472,PC-3,9703,57469,-2.17743406,1.967857441,0.424483797,0.522004104,-0.1995,,0,1,1,1,0,1,0.10748225640000002,1
2473,PC-3,25126798,57469,1.093278206,-0.486694319,-1.902227069,-2.145665064,-3.832,,1,0,0,0,0,0,-1.4546616492,0
2474,PC-3,5394,57469,-1.681478752,-1.562324436,-0.614749641,-3.100216667,1.189,Antagonism,0,0,0,0,1,0,-1.1539538992,0
2475,PC-3,5426,57469,-0.522909698,2.804012302,0.614648507,1.112093535,4.093,,0,1,1,1,1,1,1.6201689292,1
2476,PC-3,5453,57469,-5.133206145,0.888938446,-0.567578703,-0.459106889,7.014,,0,1,0,0,1,0,0.34860934180000014,1
2477,PC-3,444795,57469,0.631764134,-0.160072927,-0.837776637,-1.755773674,-1.593,,1,0,0,0,0,0,-0.7429718208,0
2478,PC-3,42611257,57469,0.996919536,3.499018527,2.327440687,2.086446613,3.903,Synergy,1,1,1,1,1,1,2.5625650726000004,1
2479,PC-3,5311,57469,-3.584419339,4.655929397,6.501277813,6.100745889,11.336,,0,1,1,1,1,1,5.001906752,1
2480,PC-3,3363,208908,-2.575108698,3.727592161,-16.74454828,-0.777165236,3.1,,0,1,0,0,1,0,-2.6538460105999997,0
2481,PC-3,3385,208908,3.614842663,0.992885451,3.293831782,4.10238877,10.812,Synergy,1,1,1,1,1,1,4.5631897332,1
2482,PC-3,2123,208908,-1.115179175,-0.548504219,2.262446613,-1.577355761,-0.8465,,0,0,1,0,0,0,-0.36501850840000005,0
2483,PC-3,6450551,208908,0.502744393,8.27755751,9.240674411,6.00250163,5.3765,Synergy,1,1,1,1,1,1,5.879995588800001,1
2484,PC-3,2662,208908,-0.076239074,-0.684306851,-3.713040823,-2.998276347,-0.747,Antagonism,0,0,0,0,0,0,-1.643772619,0
2485,PC-3,354624,208908,-3.665883963,-1.333604911,-16.05552639,-1.853831902,-2.029,Antagonism,0,0,0,0,0,0,-4.9875694332,0
2486,PC-3,2708,208908,-7.352608886,-10.33123393,-6.986071293,-7.686555674,-5.1775,Antagonism,0,0,0,0,0,0,-7.506793956599999,0
2487,PC-3,11626560,208908,-0.108084895,4.055926572,3.54866807,4.700045459,0.2505,,0,1,1,1,1,1,2.4894110412,1
2488,PC-3,3062316,208908,-0.050579294,2.216314982,-4.349923743,1.92536709,2.9015,,0,1,0,1,1,1,0.5285358070000001,1
2489,PC-3,71384,208908,-6.212301514,-7.256135379,-3.628520039,-4.71156418,-2.432,Antagonism,0,0,0,0,0,0,-4.8481042224,0
2490,PC-3,60198,208908,-1.715960248,-4.95655374,-1.451603778,-3.075897513,11.467,Antagonism,0,0,0,0,1,0,0.05339694419999965,1
2491,PC-3,123631,208908,-5.413381158,-7.394024433,-5.201513663,-4.453286402,-8.3035,Antagonism,0,0,0,0,0,0,-6.1531411312,0
2492,PC-3,216326,208908,2.876041353,-4.012434568,0.096400733,-0.996976927,-4.465,,1,0,1,0,0,0,-1.3003938817999998,0
2493,PC-3,3902,208908,2.792142757,1.677782263,-6.688834951,-6.659998367,-0.706,,1,1,0,0,0,0,-1.9169816595999998,0
2494,PC-3,11683,208908,0.026713809,-2.686141556,-1.324866291,-5.788831703,-3.1255,,1,0,0,0,0,0,-2.5797251482,0
2495,PC-3,644241,208908,2.631276975,-0.181429184,-7.516881781,-7.477776144,1.3505,,1,0,0,0,1,0,-2.2388620268,0
2496,PC-3,11525740,208908,6.96443996,8.923221953,12.55578199,9.429245295,3.348,Synergy,1,1,1,1,1,1,8.2441378396,1
2497,PC-3,25126798,208908,1.24773986,7.396958428,11.74560456,5.806390519,5.4035,Synergy,1,1,1,1,1,1,6.3200386734,1
2498,PC-3,5394,208908,5.735897344,0.586581786,-1.367361434,-1.272410687,-0.163,,1,1,0,0,0,0,0.7039414018,1
2499,PC-3,5453,208908,-1.552221103,0.809540636,-4.332404887,-1.159257998,1.3645,,0,1,0,0,1,0,-0.9739686704,0
2500,PC-3,444795,208908,0.590791097,1.232281603,-0.517701479,-0.462220592,1.0955,,1,1,0,0,1,1,0.3877301258,1
2501,PC-3,42611257,208908,1.323082871,4.173941439,5.847258245,2.749699795,2.7605,Synergy,1,1,1,1,1,1,3.3708964699999995,1
2502,PC-3,5311,208908,-3.685324823,-0.537294794,-15.3099694,-0.094662563,6.5695,Antagonism,0,0,0,0,1,0,-2.6115503159999998,0
2503,PC-3,3363,4114,-4.324512818,5.049772201,-13.63306439,2.463144868,-8.6615,,0,1,0,1,0,0,-3.8212320278,0
2504,PC-3,3385,4114,2.701468916,3.247840541,1.095637662,3.428115215,13.1805,Synergy,1,1,1,1,1,1,4.7307124668,1
2505,PC-3,2094,4114,2.145045176,-1.212742982,-0.023663297,-5.682584744,0.9165,,1,0,0,0,1,0,-0.7714891693999999,0
2506,PC-3,2123,4114,0.399016391,-6.502317542,-7.108091289,-8.194643594,-7.1945,,1,0,0,0,0,0,-5.7201072068,0
2507,PC-3,2187,4114,5.163949513,3.834047901,-1.458201697,-4.007805801,6.828,,1,1,0,0,1,1,2.0719979832,1
2508,PC-3,2478,4114,1.304885011,1.973790566,0.319644504,-2.022439111,1.4135,,1,1,1,0,1,1,0.5978761939999999,1
2509,PC-3,2662,4114,4.855037326,3.268404284,-0.071162296,-2.386976927,1.309,,1,1,0,0,1,1,1.3948604774,1
2510,PC-3,354624,4114,-1.395557296,3.832957854,-7.755718134,1.5416572,1.6295,,0,1,0,1,1,1,-0.4294320752000001,0
2511,PC-3,2708,4114,-4.330960847,-4.577843482,-5.579371479,-4.406222341,3.1315,Antagonism,0,0,0,0,1,0,-3.1525796297999995,0
2512,PC-3,11626560,4114,-0.619088607,2.556386102,-2.600269336,1.525567139,1.8915,,0,1,0,1,1,1,0.5508190595999999,1
2513,PC-3,3062316,4114,8.388671981,11.051737,-42.24902435,7.243114778,19.637,,1,1,0,1,1,1,0.8142998817999996,1
2514,PC-3,71384,4114,-5.005811373,-1.757918966,-2.325102042,-1.620277897,5.3675,Antagonism,0,0,0,0,1,0,-1.0683220556,0
2515,PC-3,60198,4114,3.947159351,3.790386341,3.43437548,3.97367077,18.827,Synergy,1,1,1,1,1,1,6.7945183884,1
2516,PC-3,123631,4114,-5.047906521,2.099133077,-2.224292509,2.310059659,9.859,,0,1,0,1,1,1,1.3991987412,1
2517,PC-3,208908,4114,1.983566138,0.968751472,-1.576343939,-3.110218119,1.5825,,1,1,0,0,1,1,-0.03034888959999993,0
2518,PC-3,216326,4114,-2.232036666,-2.94084339,-2.736730529,-2.715218119,-3.1805,Antagonism,0,0,0,0,0,0,-2.7610657408000003,0
2519,PC-3,3902,4114,3.217867528,0.08449626,-0.477604633,-5.11802826,2.55,,1,1,0,0,1,1,0.051346179000000006,1
2520,PC-3,11683,4114,1.32067468,-3.404269674,-4.800688954,-6.742665273,-5.457,,1,0,0,0,0,0,-3.8167898442,0
2521,PC-3,4211,4114,1.152407705,-0.530307771,-1.554709163,-2.657855178,-1.06,,1,0,0,0,0,0,-0.9300928814,0
2522,PC-3,644241,4114,2.022364807,-1.83980463,-1.074695752,-6.296630866,-1.636,,1,0,0,0,0,0,-1.7649532881999999,0
2523,PC-3,11525740,4114,0.085607252,-1.010223459,-0.868237793,-1.190421372,-4.2035,,1,0,0,0,0,0,-1.4373550744,0
2524,PC-3,9703,4114,1.999413169,0.85047544,-1.164938096,-2.816630989,-1.3765,,1,1,0,0,0,0,-0.5016360952,0
2525,PC-3,25126798,4114,2.622487149,2.628722096,3.140343407,0.452134184,-0.829,Synergy,1,1,1,1,0,1,1.6029373671999998,1
2526,PC-3,5394,4114,0.14614005,-3.098125998,-4.440353837,-5.116884785,-2.082,,1,0,0,0,0,0,-2.918244914,0
2527,PC-3,5426,4114,5.224848405,8.503395739,4.992898067,-1.724162364,0.8535,,1,1,1,0,1,1,3.5700959693999996,1
2528,PC-3,5453,4114,-3.375698065,-0.727014358,-6.354714626,-2.540218119,2.468,Antagonism,0,0,0,0,1,0,-2.1059290336,0
2529,PC-3,444795,4114,3.094602134,1.592630692,-0.240915505,-2.277841758,0.1195,,1,1,0,0,1,1,0.45759511259999985,1
2530,PC-3,42611257,4114,0.810614171,5.266644346,4.298288089,3.254134184,5.7175,Synergy,1,1,1,1,1,1,3.869436158,1
2531,PC-3,5311,4114,2.794944191,4.393349581,-5.745630081,0.566447678,18.002,,1,1,0,1,1,1,4.002222273799999,1
2532,PC-3,3363,4211,-1.294612313,2.743138274,-9.134666798,0.917405564,12.0495,,0,1,0,1,1,1,1.0561529454,1
2533,PC-3,3385,4211,5.471377718,2.010903369,-2.307664329,2.724226326,14.3295,,1,1,0,1,1,1,4.445668616800001,1
2534,PC-3,2123,4211,-0.040429125,-1.36634682,-1.836191968,-2.291553925,2.2545,Antagonism,0,0,0,0,1,0,-0.6560043675999999,0
2535,PC-3,6450551,4211,2.027454253,5.465134901,3.387514476,3.108890519,10.529,Synergy,1,1,1,1,1,1,4.9035988298,1
2536,PC-3,2662,4211,0.96253346,1.583948423,-1.190369518,-0.367194889,2.76,,1,1,0,0,1,1,0.7497834952,1
2537,PC-3,354624,4211,0.252415271,0.763039423,-4.714608084,-0.957626048,0.11225,,1,1,0,0,1,1,-0.9089058875999999,0
2538,PC-3,2708,4211,-3.940358387,-3.795344084,-5.885273229,-2.970940341,4.7915,Antagonism,0,0,0,0,1,0,-2.3600832082,0
2539,PC-3,11626560,4211,-0.879901807,4.143545898,-3.031040741,3.839854972,1.814,,0,1,0,1,1,1,1.1772916644,1
2540,PC-3,3062316,4211,-3.292935411,-1.91531426,-68.66155132,-3.587996711,5.0245,Antagonism,0,0,0,0,1,0,-14.486659540400002,0
2541,PC-3,71384,4211,-4.825738004,0.809645229,-0.440795097,1.65567077,10.2995,,0,1,0,1,1,1,1.4996565796000003,1
2542,PC-3,60198,4211,2.100936598,3.692771941,1.066373558,4.418004104,25.678,Synergy,1,1,1,1,1,1,7.391217240200001,1
2543,PC-3,123631,4211,-1.365381049,3.111673391,-6.36217064,3.946281881,10.623,,0,1,0,1,1,1,1.9906807166,1
2544,PC-3,208908,4211,-0.915561734,3.683316701,0.206887208,1.927559659,4.0935,,0,1,1,1,1,1,1.7991403667999997,1
2545,PC-3,216326,4211,-0.886431611,1.23534596,2.096728557,2.128115215,2.9175,,0,1,1,1,1,1,1.4982516242,1
2546,PC-3,3902,4211,-1.205451709,0.168887636,-1.800758445,-1.592440341,-0.144,,0,1,0,0,0,0,-0.9147525718,0
2547,PC-3,11683,4211,1.370517583,0.908082215,-1.815490426,-2.305331703,3.0165,,1,1,0,0,1,1,0.2348555338000001,1
2548,PC-3,11525740,4211,0.732532643,5.462350969,6.261013087,6.322072982,5.3915,Synergy,1,1,1,1,1,1,4.833893936200001,1
2549,PC-3,25126798,4211,2.348774708,2.823331146,1.501131885,1.17600163,2.3035,Synergy,1,1,1,1,1,1,2.0305478738,1
2550,PC-3,5394,4211,1.360537801,4.048013428,2.560497969,1.731694,3.7625,Synergy,1,1,1,1,1,1,2.6926486396000002,1
2551,PC-3,5453,4211,-1.492737489,-0.215946311,-10.28041637,-1.920218119,4.2415,Antagonism,0,0,0,0,1,0,-1.9335636577999995,0
2552,PC-3,444795,4211,1.785372969,5.188591365,5.860691178,2.793461844,3.5715,Synergy,1,1,1,1,1,1,3.8399234711999997,1
2553,PC-3,42611257,4211,0.797509052,5.198772524,4.092958314,3.796112741,7.8555,Synergy,1,1,1,1,1,1,4.3481705262,1
2554,PC-3,5311,4211,-5.409167549,0.363638071,-41.69118152,-1.626885556,4.9085,,0,1,0,0,1,0,-8.691019310799998,0
2555,PC-3,3363,644241,-2.558496573,-1.392268755,-8.643157708,-4.11160968,10.1525,Antagonism,0,0,0,0,1,0,-1.3106065432,0
2556,PC-3,3385,644241,3.042334984,0.775503295,3.577930858,3.568277659,8.22,Synergy,1,1,1,1,1,1,3.8368093592,1
2557,PC-3,2123,644241,-0.699647504,-3.282051806,0.717447094,-5.068643594,-5.7385,,0,0,1,0,0,0,-2.814279162,0
2558,PC-3,2187,644241,-0.18789703,-0.499423242,-2.275098029,-4.016218183,0.15075,Antagonism,0,0,0,0,1,0,-1.3655772968000002,0
2559,PC-3,6450551,644241,9.135545835,9.052437094,13.88679963,6.364800851,3.842,Synergy,1,1,1,1,1,1,8.456316681999999,1
2560,PC-3,2662,644241,1.875044447,2.48432151,-4.179014645,-2.952091132,2.746,,1,1,0,0,1,1,-0.005147964000000016,0
2561,PC-3,2708,644241,-7.228639089,-10.44884568,-6.935302019,-8.128000119,-6.754,Antagonism,0,0,0,0,0,0,-7.8989573814,0
2562,PC-3,11626560,644241,5.516730239,5.622170843,4.873654963,5.685456028,3.726,Synergy,1,1,1,1,1,1,5.0848024146,1
2563,PC-3,71384,644241,-6.127938836,-8.47314216,-4.753510603,-6.524897513,-7.535,Antagonism,0,0,0,0,0,0,-6.682897822399999,0
