gene1,gene2,label
10413,4091,0
1508,8877,0
7181,8841,0
142,811,0
208,3320,0
1025,6714,0
208,836,0
3065,5981,0
331,7316,0
5290,5295,0
6418,6418,0
3480,3688,0
355,841,0
10856,6885,0
3716,7852,0
5970,6908,0
5887,7316,0
4342,7185,0
1869,7158,0
2959,688,0
4233,5295,0
2099,8554,0
7188,7188,0
5563,7965,0
2274,5594,0
2735,3066,0
207,4217,0
5693,5720,0
208,7465,0
5982,983,0
1956,5770,0
142,2547,0
10915,51741,0
2194,8517,0
25,3055,0
1647,5111,0
4485,4486,0
1025,3832,0
883,883,0
1499,367,0
1459,801,0
4609,7150,0
23368,324,0
7316,7852,0
4790,5451,0
1147,8517,0
2956,641,0
10038,9184,0
1445,7525,0
5058,5594,0
54205,6622,0
5243,5581,0
2099,9252,0
4691,6188,0
1029,1616,0
3558,6464,0
3297,6908,0
25,3716,0
5970,8453,0
6300,9261,0
3725,84333,0
1147,841,0
5291,5291,0
1642,64326,0
2099,9759,0
10987,3091,0
1453,1857,0
2099,5567,0
284058,4088,0
1432,1849,0
5970,695,0
6015,7027,0
4149,4149,0
4171,6790,0
5300,5932,0
665,665,0
23291,4193,0
5684,57761,0
4171,8900,0
3065,699,0
1457,2071,0
1017,3725,0
2189,983,0
10111,7088,0
3066,5970,0
5292,572,0
331,837,0
3428,672,0
6199,695,0
1642,1642,0
1387,5581,0
581,637,0
329,4055,0
4486,4486,0
5170,7153,0
4790,5591,0
1613,1616,0
1786,3146,0
6240,6241,0
3055,5291,0
1974,1974,0
6117,6119,0
1027,5594,0
3735,6188,0
3066,991,0
369,5159,0
4217,5894,0
4914,5921,0
2180,9415,0
5982,5985,0
2071,4087,0
5604,57448,0
6198,7316,0
5394,57819,0
4214,5604,0
5325,5371,0
4221,6118,0
3091,9759,0
2309,3091,0
10038,841,0
672,7321,0
1643,7508,0
5595,5604,0
332,5347,0
2810,2810,0
3065,3320,0
5606,6300,0
2932,2932,0
7316,983,0
4914,5335,0
7703,894,0
9261,993,0
2058,5859,0
4792,6446,0
3690,5170,0
1956,8650,0
672,8900,0
3560,3717,0
3551,6500,0
3065,672,0
1017,1022,0
51181,51181,0
3725,5300,0
207,5914,0
2547,5111,0
5564,9688,0
10253,7376,0
2194,2194,0
4704,51079,0
5578,8525,0
663,663,0
26271,5347,0
701,9184,0
4869,9533,0
1459,4149,0
4297,6883,0
1029,5111,0
1017,902,0
5580,5590,0
2965,4171,0
330,7187,0
7518,7518,0
10413,7159,0
1956,6643,0
873,9641,0
10093,10094,0
27,5295,0
1499,4088,0
3065,5371,0
28996,6721,0
5567,9945,0
7319,983,0
7311,9641,0
5111,983,0
2353,7494,0
10379,10379,0
2033,595,0
5610,6885,0
4791,801,0
6203,79109,0
1017,596,0
10110,2309,0
2274,8548,0
207,6198,0
387,392,0
2099,595,0
3014,6188,0
2475,6774,0
5981,8243,0
1869,23411,0
4171,6117,0
4088,4088,0
2959,7421,0
637,836,0
369,673,0
1453,1499,0
3480,4193,0
324,56998,0
4671,842,0
142,891,0
3320,7416,0
10482,1857,0
1958,3558,0
11284,8604,0
4869,5036,0
1022,3832,0
10421,57819,0
1385,672,0
4089,51588,0
5696,5696,0
1026,1613,0
5981,672,0
3716,5159,0
185,1956,0
332,55143,0
914,966,0
331,331,0
8767,958,0
1499,4087,0
5428,5428,0
5888,840,0
1856,1856,0
53632,5562,0
3297,3337,0
11073,11073,0
2353,6908,0
5604,6885,0
7311,8517,0
5970,8850,0
7345,9474,0
3717,5295,0
22944,6118,0
4088,4303,0
2959,8202,0
4174,8554,0
4683,9656,0
1025,6500,0
488,818,0
3725,8797,0
2353,5567,0
2959,8850,0
4691,4791,0
25865,5581,0
7185,839,0
3551,4615,0
3717,5058,0
10524,10933,0
2099,5452,0
3297,6597,0
6772,8554,0
4605,6502,0
10856,10856,0
4088,5518,0
2353,4089,0
3148,7157,0
1499,5599,0
2810,7465,0
6117,7153,0
5970,801,0
367,5052,0
840,9641,0
5422,5422,0
22978,7298,0
1616,3065,0
1499,2099,0
387,841,0
4292,4683,0
9112,9219,0
10018,140735,0
208,5728,0
1147,3313,0
4804,4915,0
5290,8525,0
2321,6774,0
7159,8678,0
2932,688,0
3606,837,0
5609,5609,0
51755,5430,0
3065,3364,0
4089,4893,0
1974,3320,0
10813,5590,0
3480,5170,0
185,5594,0
841,8517,0
7124,8737,0
355,7132,0
4953,4953,0
10048,65264,0
5888,6118,0
5295,5921,0
7157,83737,0
4221,6117,0
9318,9641,0
8453,8554,0
801,811,0
1263,4869,0
902,9112,0
5058,9181,0
5709,9097,0
207,2175,0
1027,894,0
1080,5588,0
2071,5437,0
4609,6418,0
1387,2274,0
4792,7321,0
5305,695,0
6194,6196,0
1633,6258,0
23411,7486,0
3066,545,0
1616,7316,0
7316,8915,0
6303,7323,0
11004,11004,0
1387,1387,0
5590,6714,0
27,6714,0
1111,1457,0
3551,5518,0
1111,5925,0
2958,6883,0
1020,1027,0
324,55914,0
2322,8517,0
1508,1508,0
596,8678,0
5686,5688,0
54386,9656,0
2033,28996,0
1857,5291,0
5594,695,0
2810,79109,0
5567,5906,0
1612,8678,0
5451,5567,0
356,7132,0
9097,983,0
2064,55914,0
545,9112,0
5296,5728,0
1021,5925,0
5437,5437,0
6714,8517,0
25898,801,0
3066,8535,0
317,598,0
2932,5728,0
5430,9318,0
10856,23405,0
9748,9817,0
3725,8202,0
330,836,0
142,5747,0
1457,7153,0
3148,5591,0
7316,9429,0
5451,672,0
1457,5045,0
2353,284058,0
5981,641,0
10857,9474,0
356,8795,0
6774,6774,0
10694,5970,0
837,837,0
3297,817,0
9140,9474,0
6118,983,0
2247,2261,0
3551,8517,0
1019,7157,0
1457,995,0
1499,6934,0
5591,7157,0
4869,5578,0
4170,5300,0
5883,6118,0
3320,3791,0
2099,5925,0
2182,2194,0
2959,3725,0
6303,6723,0
207,4303,0
382,7323,0
57804,6117,0
5371,8841,0
6418,7153,0
5530,9097,0
3320,5292,0
836,836,0
1387,6775,0
6259,8325,0
207,3611,0
5437,5970,0
1017,7319,0
5111,6194,0
1508,3479,0
3725,5682,0
22978,7083,0
3558,3726,0
1387,2071,0
4780,9817,0
331,7321,0
8767,8767,0
10664,7153,0
11200,26574,0
8517,8517,0
1612,1613,0
2625,5684,0
3690,6714,0
9474,9474,0
5052,5052,0
1029,10383,0
3376,8517,0
5567,5894,0
10111,54386,0
2033,5604,0
5562,5564,0
5300,995,0
2353,5598,0
1457,5300,0
2100,6714,0
5810,6117,0
5594,5609,0
3791,6464,0
3978,5810,0
3725,7311,0
57819,9939,0
4609,488,0
7520,7520,0
1606,6714,0
23291,5437,0
10915,3726,0
634,6464,0
4233,8243,0
3066,9112,0
8243,9219,0
2810,83737,0
641,983,0
598,637,0
1025,4088,0
10007,3098,0
2033,6714,0
1786,2932,0
1017,6241,0
1956,5165,0
2810,5894,0
3558,5452,0
2071,6595,0
672,6772,0
1387,1871,0
4292,6119,0
5562,839,0
3055,3815,0
2033,4217,0
1613,7316,0
10285,3329,0
4791,5709,0
3688,4830,0
1021,5770,0
6223,7311,0
6421,6421,0
1385,816,0
2071,902,0
1022,367,0
6119,7150,0
4193,9656,0
4830,9533,0
3313,6885,0
6502,7249,0
5594,8550,0
1022,9412,0
3065,7528,0
3066,5925,0
207,5577,0
22978,22978,0
1020,1123,0
1080,9156,0
5770,5770,0
6500,6500,0
5588,688,0
4171,472,0
5604,5894,0
4609,5052,0
4609,6883,0
1643,9978,0
5578,5914,0
5347,5347,0
3725,4436,0
5925,9212,0
7528,8841,0
332,842,0
3065,4193,0
596,598,0
2247,2247,0
387,5599,0
55120,6117,0
7703,8535,0
3148,5451,0
3559,5580,0
581,599,0
1213,5970,0
27,5335,0
673,673,0
10915,1659,0
6774,6885,0
8518,8518,0
3146,6872,0
3099,5581,0
4087,5518,0
3735,8554,0
23338,9767,0
2188,55120,0
6119,983,0
3458,5970,0
7416,7416,0
6198,6714,0
5036,5170,0
3065,8841,0
9219,9219,0
7083,7157,0
10987,7428,0
2627,5594,0
1540,8517,0
5590,6199,0
25,983,0
5580,5715,0
9429,9429,0
975,975,0
5371,5371,0
7520,999,0
6502,8453,0
3376,7965,0
6595,898,0
7852,83737,0
5580,6714,0
1499,8945,0
51719,5888,0
3065,367,0
3480,3630,0
4691,6208,0
4830,5562,0
1459,994,0
5590,8772,0
207,4486,0
191,875,0
6188,6208,0
11200,9656,0
5159,6464,0
1052,4089,0
1457,5810,0
7124,7124,0
816,816,0
4297,6872,0
5156,5159,0
1080,5580,0
10109,5879,0
2309,356,0
142,2308,0
4724,4728,0
2188,2189,0
3726,8061,0
57804,7153,0
6446,958,0
1017,4171,0
10617,64750,0
54205,596,0
1856,5879,0
4792,6188,0
5599,6622,0
4869,7416,0
1459,7298,0
4615,5879,0
4170,5595,0
6794,6794,0
6300,6300,0
4436,4683,0
10524,2033,0
2932,5770,0
5747,5879,0
6597,7421,0
5170,6198,0
5159,5728,0
4221,4609,0
2099,5698,0
1025,4790,0
4609,8517,0
11200,11200,0
3611,5170,0
1017,9656,0
2033,4792,0
3559,3560,0
1263,3725,0
5906,6597,0
472,5932,0
1387,4609,0
23236,5335,0
4088,8850,0
4233,5747,0
5058,5580,0
55120,6119,0
324,598,0
7311,7345,0
581,7316,0
5530,5590,0
4089,4089,0
10987,4087,0
28996,7088,0
28996,3065,0
1616,25888,0
2353,7421,0
672,891,0
1841,7298,0
5159,5894,0
10533,23411,0
5581,7153,0
3014,801,0
1605,1605,0
10988,5879,0
10645,23604,0
1025,25,0
208,2099,0
8737,8878,0
5686,5698,0
3611,842,0
8900,991,0
595,6774,0
64750,8878,0
208,2932,0
5530,572,0
1786,1786,0
332,5921,0
1019,3832,0
5578,6714,0
5580,5770,0
5290,5580,0
4790,6885,0
3329,760,0
2033,7157,0
2099,5599,0
1499,5295,0
4214,7311,0
23291,23291,0
3551,4791,0
5720,7083,0
5465,5970,0
699,701,0
207,207,0
142,5982,0
3665,4615,0
4832,4832,0
641,7013,0
3297,9261,0
2033,472,0
4292,55120,0
4616,5609,0
5058,5604,0
1027,387,0
7157,8837,0
1020,6241,0
1387,672,0
23581,837,0
208,673,0
26574,7251,0
5578,5581,0
3066,5371,0
208,572,0
328,382,0
5682,5696,0
51720,545,0
2065,5295,0
4087,5594,0
367,7181,0
1147,4791,0
2175,3337,0
596,665,0
1147,5970,0
207,3162,0
1457,1857,0
1020,5058,0
5894,7416,0
3066,54815,0
64750,7311,0
2475,6446,0
5887,7311,0
1974,4691,0
4609,4758,0
3174,634,0
6774,7525,0
1387,6196,0
23604,23604,0
2260,5335,0
5888,641,0
2932,3297,0
151636,151636,0
5371,5598,0
2237,5111,0
5894,673,0
1387,4087,0
55504,7187,0
3091,328,0
5563,5564,0
10987,6721,0
4691,5970,0
5156,6464,0
8841,9759,0
3320,8767,0
6597,8850,0
5594,7249,0
213,27113,0
23636,5300,0
6774,9939,0
2081,578,0
5595,6772,0
2146,3066,0
3055,5329,0
4171,4171,0
780,780,0
5422,6118,0
3725,8554,0
3832,983,0
1147,8915,0
6188,84844,0
3066,6595,0
367,8805,0
1017,4088,0
2965,5295,0
5594,5970,0
10856,4791,0
4193,6872,0
5747,7852,0
1026,5859,0
6300,7157,0
25,5770,0
8767,8915,0
3364,5423,0
1026,8900,0
5052,983,0
2033,7291,0
4088,6500,0
55031,8945,0
1499,2033,0
6446,673,0
5588,5770,0
1974,4087,0
573,8841,0
4671,6885,0
7311,7486,0
5609,6595,0
230,7915,0
5530,6647,0
4217,5563,0
4303,5599,0
1459,3146,0
5451,7520,0
3630,5925,0
5618,5618,0
4089,6597,0
1612,7132,0
2547,3297,0
5036,5925,0
6208,7150,0
4790,7158,0
4609,6500,0
23043,7298,0
890,891,0
1977,5371,0
2099,2289,0
3559,5588,0
4953,6303,0
6622,801,0
5422,5982,0
25,472,0
1457,8841,0
6790,7332,0
7345,7428,0
4773,5534,0
10111,641,0
3725,5595,0
1026,1508,0
5925,6015,0
4233,5588,0
3551,8518,0
6774,8841,0
1080,5591,0
2081,2081,0
3329,581,0
5595,5599,0
25,5580,0
472,5982,0
1017,5925,0
51720,983,0
10617,1211,0
3091,7428,0
330,5170,0
1956,3308,0
5437,958,0
10421,9939,0
1432,1432,0
1017,995,0
2266,3383,0
672,6908,0
1080,7311,0
2932,993,0
4719,4729,0
5518,9641,0
5371,5970,0
1869,6015,0
3364,5982,0
29110,5970,0
3978,6119,0
10769,8518,0
2932,5366,0
1642,9688,0
5716,9097,0
6418,999,0
11073,5883,0
4323,5045,0
3065,3308,0
5591,8678,0
332,9212,0
4683,7520,0
84433,8915,0
2961,3725,0
3320,5591,0
898,9978,0
2965,4331,0
2146,5371,0
10921,1457,0
3717,4792,0
5970,8202,0
3376,6885,0
7187,7316,0
3791,5335,0
367,9759,0
3717,3717,0
2071,672,0
2959,5437,0
25898,7311,0
3313,4791,0
4088,5300,0
7181,9759,0
3065,6421,0
5599,841,0
2735,7494,0
4691,841,0
25,3815,0
7486,9656,0
5925,8900,0
3320,9641,0
3320,5562,0
5859,9641,0
3014,472,0
2932,4193,0
1022,5770,0
4830,6418,0
472,51720,0
10868,5347,0
2308,4089,0
2099,9734,0
29110,3313,0
5562,6794,0
4869,7316,0
51053,81620,0
3065,6883,0
5743,5743,0
4869,7150,0
27113,7157,0
5111,891,0
5578,688,0
3665,9641,0
841,8554,0
572,598,0
355,695,0
10451,2064,0
23291,8517,0
9184,991,0
3376,3735,0
1499,2241,0
392,392,0
7376,7376,0
8841,9958,0
1647,7321,0
1642,6208,0
3065,7088,0
207,5335,0
4088,5594,0
3320,9868,0
23043,6418,0
2099,6196,0
6119,672,0
6240,9641,0
3608,6421,0
207,8517,0
142,3978,0
3558,8061,0
5290,6446,0
1495,1499,0
10783,780,0
1147,208,0
28996,6672,0
9252,9252,0
5610,5879,0
10285,9261,0
1605,5663,0
30001,30001,0
5170,6714,0
26574,545,0
4791,5693,0
539,7428,0
5747,6464,0
3978,5981,0
637,7132,0
2475,5906,0
5595,596,0
1490,7040,0
10397,2194,0
4088,4609,0
1432,894,0
328,8900,0
1871,7027,0
595,8202,0
2081,7311,0
4691,5036,0
4613,5747,0
5859,6788,0
1936,9641,0
6188,7311,0
5810,5883,0
2197,5979,0
10915,22938,0
7251,7311,0
4194,983,0
2058,6194,0
5594,673,0
6119,891,0
6714,966,0
4436,5982,0
6194,8554,0
10048,7345,0
196,5970,0
10413,25,0
10397,6446,0
5970,6872,0
4485,4485,0
1459,3297,0
4089,7027,0
10769,5347,0
7316,8878,0
6885,8915,0
3815,695,0
5451,5914,0
10783,8239,0
4790,5452,0
329,8717,0
331,7311,0
1936,5578,0
5111,7153,0
4292,836,0
5534,596,0
6885,7311,0
6772,817,0
10001,9412,0
207,4869,0
6595,672,0
3651,3651,0
3480,3480,0
1387,2260,0
8900,993,0
3014,4869,0
4170,5366,0
5451,5591,0
2100,55031,0
2313,4088,0
1459,572,0
329,5894,0
3091,367,0
836,9748,0
27,5159,0
5979,6774,0
6421,8493,0
1029,7486,0
5581,624,0
5366,598,0
2353,4691,0
3980,5335,0
5921,840,0
6188,8453,0
10533,64422,0
6772,7421,0
238,6464,0
23291,5970,0
1111,331,0
4214,801,0
10733,2810,0
3320,999,0
1978,983,0
5451,7528,0
3065,5906,0
1072,1956,0
5516,5970,0
4791,6208,0
56998,837,0
3717,5770,0
1017,332,0
5347,5684,0
5591,7132,0
367,4088,0
1026,3065,0
7316,8202,0
1457,3066,0
3480,4217,0
2033,5580,0
1387,5580,0
5156,6643,0
4191,4191,0
2058,3735,0
5599,5979,0
1606,3558,0
81620,81620,0
4791,5518,0
5985,890,0
5581,673,0
4804,5567,0
6117,6118,0
3065,6872,0
55832,55832,0
23512,5371,0
3717,5618,0
7428,9978,0
10482,23636,0
25,4792,0
3397,8517,0
5590,688,0
1019,7525,0
673,7316,0
2033,5563,0
2309,7376,0
5906,5906,0
6714,995,0
3146,7157,0
81620,890,0
2355,8061,0
6421,7750,0
5914,8202,0
324,6872,0
3320,7185,0
10664,142,0
3978,57804,0
4233,6643,0
3428,367,0
10383,6118,0
5371,604,0
1457,5684,0
10327,8574,0
54815,8850,0
9641,9748,0
7428,801,0
5981,983,0
1457,7124,0
3560,3716,0
6908,8148,0
3480,6714,0
2735,2737,0
1457,994,0
3066,6908,0
1854,983,0
1211,1213,0
324,9939,0
5048,5048,0
1147,7132,0
51755,57819,0
3066,3297,0
7323,9604,0
5430,6597,0
10111,7520,0
1431,382,0
3320,5058,0
2932,4170,0
5335,7421,0
672,7528,0
23291,4792,0
4055,7124,0
2072,2965,0
10451,3480,0
3551,5578,0
5810,6118,0
5594,5606,0
595,6714,0
2033,4088,0
5921,6714,0
3055,356,0
7291,7291,0
23291,9978,0
3980,6714,0
2197,6223,0
1212,1459,0
1263,1263,0
1844,5594,0
23236,5594,0
6643,6643,0
4734,5728,0
10645,5562,0
4869,6223,0
4176,4609,0
1459,637,0
2932,898,0
1499,6597,0
23043,5682,0
7157,8850,0
3014,545,0
64326,7157,0
4609,7852,0
25,3725,0
2677,5624,0
143,9961,0
1021,25,0
2353,657,0
5595,841,0
4088,4089,0
1445,7988,0
10856,4214,0
1432,8202,0
1026,5598,0
840,9616,0
1676,840,0
2956,4609,0
5599,596,0
10987,1643,0
5335,5586,0
5590,8878,0
5982,7316,0
5295,5728,0
1387,4780,0
4087,4087,0
1457,1978,0
5609,8772,0
3091,6774,0
4214,673,0
27113,4170,0
10645,8536,0
1432,5604,0
2475,6203,0
2959,6595,0
5921,9212,0
208,2475,0
5111,9133,0
2810,9564,0
4780,8805,0
4217,6885,0
5063,5063,0
1027,9252,0
5682,978,0
23047,983,0
1457,983,0
6203,6208,0
10451,1956,0
22944,5111,0
5578,695,0
7486,7520,0
1432,1848,0
5430,7428,0
350,350,0
7157,8894,0
4790,4791,0
2308,53944,0
4773,5590,0
5423,7088,0
2266,2266,0
4088,6885,0
1499,2064,0
2065,3055,0
5663,983,0
10383,7083,0
811,958,0
3717,7852,0
5970,7528,0
1642,25,0
3832,7128,0
5371,5914,0
1147,6885,0
539,9641,0
3606,836,0
4791,8239,0
10856,5394,0
5970,9641,0
836,8428,0
1147,5610,0
2475,6199,0
6502,8945,0
6790,994,0
5663,598,0
185,5595,0
7316,8517,0
10135,135,0
1457,3800,0
6188,6203,0
5530,5530,0
3329,836,0
3717,7132,0
1956,8737,0
1020,2099,0
2965,7157,0
25,4914,0
4998,6118,0
4609,5682,0
3551,5970,0
1019,5518,0
7132,8396,0
694,890,0
5693,5698,0
10135,9246,0
10451,5295,0
7508,7508,0
2071,5430,0
5591,5932,0
2965,367,0
2100,9412,0
1385,545,0
1111,7158,0
2959,6908,0
5594,6188,0
1616,7311,0
8841,9734,0
3029,7915,0
10856,80314,0
7298,7298,0
142,6117,0
2146,80314,0
4089,8945,0
3065,4792,0
3716,5894,0
4217,5859,0
332,332,0
5111,7316,0
4691,983,0
51741,6421,0
572,665,0
10110,5170,0
3297,5594,0
3690,5747,0
545,7520,0
27113,599,0
10621,6908,0
10018,599,0
1869,7027,0
4609,6576,0
5430,902,0
1956,6714,0
5451,7088,0
6300,891,0
5594,5595,0
6241,7157,0
1737,5162,0
6714,8148,0
4683,898,0
472,8517,0
3934,4313,0
3717,7525,0
4953,7132,0
2071,6421,0
1459,1499,0
4296,5606,0
4436,5111,0
1027,25,0
4893,5894,0
1021,1027,0
2099,55031,0
1958,5970,0
801,9641,0
6015,9688,0
545,9656,0
3308,4790,0
23291,4790,0
7187,7187,0
23411,983,0
1643,25,0
4088,64750,0
2810,4486,0
3297,816,0
3320,4609,0
1026,991,0
3065,8243,0
1974,7416,0
2247,2260,0
10476,539,0
2274,28996,0
6872,6883,0
7311,83737,0
3099,9945,0
3717,5595,0
3014,5859,0
10383,5720,0
4214,7316,0
1616,4217,0
3066,5914,0
2033,6721,0
29110,7316,0
1869,3065,0
5879,9181,0
3054,3065,0
2309,8850,0
1892,9474,0
7251,7316,0
1025,2099,0
7416,837,0
3608,4791,0
1387,6774,0
10524,983,0
1457,6198,0
308,6827,0
7013,9126,0
699,983,0
10285,1659,0
5296,84433,0
6576,837,0
29110,3320,0
4780,5581,0
1029,595,0
6714,6772,0
1111,208,0
3014,8453,0
4193,545,0
2806,4190,0
81620,983,0
596,662,0
3146,836,0
8396,8396,0
1017,5422,0
2810,7249,0
324,9184,0
7248,8678,0
4088,993,0
7416,9641,0
1676,1676,0
4609,7311,0
2353,5599,0
1387,994,0
2081,581,0
3146,7088,0
7291,8850,0
1017,694,0
595,6872,0
3014,7158,0
330,8717,0
3313,9641,0
6772,9252,0
3651,5087,0
1786,2146,0
5599,8795,0
4175,7128,0
2149,2768,0
4088,5325,0
4233,5580,0
5567,5577,0
5347,891,0
4170,5602,0
4792,5295,0
10392,841,0
3065,6595,0
51330,7188,0
5688,9641,0
5602,6464,0
3265,3265,0
672,8554,0
324,991,0
5577,5577,0
1029,3320,0
5591,9656,0
2033,2959,0
5604,673,0
8554,8554,0
2067,4436,0
4292,6118,0
5516,898,0
1854,22978,0
7082,7082,0
5594,5979,0
2099,2965,0
142,3551,0
5335,780,0
2064,6464,0
3725,7316,0
8717,8795,0
27113,598,0
10988,5594,0
7416,8767,0
5883,5985,0
10813,6303,0
5599,891,0
4089,4194,0
1613,4233,0
1642,5564,0
3383,4773,0
5688,5716,0
83933,8841,0
4671,56616,0
1457,9656,0
3480,5295,0
1025,4609,0
604,9219,0
1019,7150,0
1026,1027,0
7852,7852,0
2064,5747,0
2263,5335,0
1020,5604,0
4791,8945,0
7132,8738,0
10524,10621,0
55120,641,0
5111,6117,0
5578,596,0
10018,5595,0
4088,55914,0
596,9531,0
1432,3735,0
1019,4171,0
3148,5452,0
1407,6500,0
3559,5581,0
2289,6885,0
5777,6714,0
1852,5595,0
4174,6118,0
4791,5437,0
5289,983,0
539,8517,0
1499,4303,0
3055,7316,0
4088,4953,0
5156,6774,0
332,3320,0
4055,56616,0
7319,7750,0
4929,51588,0
51720,5888,0
2065,5335,0
2100,4087,0
5430,5437,0
4704,4728,0
2627,5595,0
7157,9656,0
5590,6198,0
3364,5883,0
5352,5352,0
5716,5925,0
2241,999,0
25,5591,0
4193,5371,0
1080,5562,0
1027,6500,0
4176,545,0
218,3939,0
6421,7248,0
2956,672,0
8243,8678,0
1459,2071,0
3014,6208,0
1387,2099,0
5295,6721,0
57634,80314,0
1605,6714,0
1213,6464,0
3066,7153,0
816,817,0
7153,7157,0
4792,8841,0
208,57761,0
5879,6418,0
4087,5371,0
27113,581,0
330,7185,0
4724,4729,0
2099,5914,0
3320,8717,0
11073,6117,0
2064,5295,0
5686,5709,0
2099,2099,0
1213,2547,0
7988,7988,0
2041,238,0
4171,545,0
2072,6208,0
1856,9531,0
1387,2737,0
6622,6622,0
1062,6500,0
4176,7428,0
22938,57819,0
5981,7520,0
472,8445,0
1017,6188,0
1495,1956,0
1642,8554,0
1019,5604,0
3308,7316,0
10813,6118,0
5921,7248,0
208,842,0
1432,836,0
7128,841,0
5914,9318,0
4914,4914,0
2313,672,0
6772,8717,0
4486,5335,0
5599,8518,0
8850,994,0
5709,9641,0
2353,2961,0
23411,3066,0
1027,5562,0
3726,7311,0
10111,4292,0
387,5335,0
2099,983,0
51053,672,0
329,7124,0
5300,5564,0
9318,9978,0
5347,7248,0
1841,22978,0
5591,836,0
10694,5524,0
3662,4773,0
3065,9112,0
5371,6774,0
1642,4214,0
11113,3725,0
5580,5777,0
5586,5586,0
2961,6908,0
2099,5598,0
637,637,0
5914,8805,0
238,3665,0
506,5170,0
5430,7332,0
2099,994,0
142,5111,0
573,5914,0
5925,6908,0
3065,5925,0
5156,6772,0
10987,2081,0
2309,3551,0
25,3980,0
6872,890,0
1956,2810,0
6714,7316,0
3978,5422,0
1026,1457,0
191,191,0
4791,6188,0
8737,8772,0
598,604,0
7316,8767,0
1017,2033,0
1147,7128,0
3320,6464,0
7335,841,0
6421,7153,0
10868,5982,0
4791,7520,0
140735,140735,0
6303,6303,0
5563,5894,0
142,4691,0
10524,2099,0
6872,6872,0
1213,8717,0
5036,6446,0
356,5295,0
4217,5534,0
1849,5594,0
1459,6622,0
2353,5925,0
5684,9474,0
328,5111,0
2099,6464,0
10392,3320,0
5451,6621,0
10048,3725,0
11200,25842,0
1017,5451,0
23636,324,0
4792,8517,0
5869,983,0
4174,5564,0
10097,23043,0
10048,4294,0
4088,4221,0
2068,672,0
595,672,0
1387,8850,0
595,5981,0
5982,672,0
2260,4313,0
4193,4869,0
4801,983,0
2475,5036,0
1457,3725,0
10664,3146,0
2261,6772,0
369,6714,0
4194,7316,0
57144,64170,0
4869,672,0
664,665,0
3791,7965,0
6500,8453,0
3320,6772,0
2956,4436,0
5300,5430,0
4171,9133,0
5859,9618,0
3055,5921,0
4176,902,0
5588,5894,0
3735,7965,0
1147,6714,0
1445,1956,0
10392,10392,0
4609,8850,0
10664,6418,0
10524,5371,0
2547,694,0
8678,9126,0
10285,22938,0
142,8517,0
57761,7316,0
5594,7153,0
1978,5595,0
5914,6714,0
2068,902,0
3320,3320,0
5606,57551,0
5430,65123,0
1027,1459,0
29110,3551,0
5728,6794,0
7132,8795,0
8717,8717,0
5925,5981,0
2475,2932,0
4088,4194,0
2033,8202,0
9961,9961,0
5111,5970,0
3162,3162,0
55832,8453,0
6015,7703,0
5335,5894,0
6595,8850,0
2065,3717,0
23581,841,0
1385,5567,0
1445,1605,0
1977,6194,0
1457,7518,0
1459,4255,0
1642,6194,0
6119,6119,0
6240,6240,0
1958,6647,0
2099,4193,0
6208,7311,0
2068,7157,0
1457,64170,0
3815,6772,0
3725,8061,0
369,54472,0
10051,8517,0
1459,5058,0
5578,5970,0
23236,5578,0
4297,6908,0
331,840,0
4221,6119,0
6194,6208,0
699,991,0
6714,890,0
2353,5602,0
4790,65123,0
10987,4296,0
3551,5347,0
64422,9474,0
1786,5111,0
5595,9261,0
64170,64170,0
324,4174,0
1457,6934,0
5595,5979,0
8797,8878,0
1956,5588,0
1019,9126,0
2737,4089,0
140735,331,0
2932,6196,0
4691,4869,0
898,993,0
11340,22894,0
151636,3093,0
4091,6885,0
11073,545,0
604,9759,0
2965,5335,0
4088,6597,0
1387,3065,0
8900,8900,0
9700,983,0
1871,7528,0
1026,890,0
5036,5058,0
4998,7311,0
4792,7316,0
29110,4790,0
3297,3297,0
1263,5594,0
2810,902,0
2932,7428,0
1387,6721,0
5465,5595,0
367,5970,0
4217,5609,0
5347,5682,0
25,5883,0
2065,2241,0
3265,5894,0
1457,3428,0
695,695,0
5335,9181,0
1432,7248,0
5581,581,0
23405,4869,0
27,3055,0
5036,5578,0
604,6608,0
4087,9459,0
3725,6775,0
2033,3725,0
6203,84844,0
573,7157,0
2175,5111,0
10733,6924,0
1213,9641,0
695,8396,0
5930,975,0
5981,891,0
10856,9641,0
1459,6303,0
3939,3939,0
23405,5709,0
7088,8894,0
1019,5770,0
2189,6117,0
1147,2033,0
1457,2810,0
317,7157,0
57144,637,0
2072,8453,0
5602,5609,0
1956,7168,0
2475,6772,0
5345,5345,0
5295,5925,0
7343,7343,0
894,9978,0
2247,5567,0
1457,4149,0
7416,9868,0
4193,8554,0
1147,6790,0
1956,6772,0
3690,3690,0
7150,836,0
572,599,0
10987,6714,0
10451,2065,0
1387,8554,0
1017,2547,0
2308,891,0
324,701,0
27,27,0
2810,4194,0
10379,4790,0
5906,8772,0
4869,81620,0
5295,5879,0
1019,1026,0
4609,58472,0
4088,999,0
4088,8945,0
1026,5600,0
28996,8945,0
1958,2065,0
51588,7158,0
2033,3091,0
637,841,0
10397,10856,0
4217,993,0
1017,6502,0
7132,8737,0
3329,578,0
4194,836,0
1647,891,0
4175,51053,0
2065,5036,0
